Rooms;Distance;Bathroom;Car;Landsize;BuildingArea;Price
4;13.8;3.0;2.0;354.0;252.0;1282000.0
3;13.8;1.0;2.0;666.0;140.0;1180000.0
5;13.8;3.0;2.0;400.0;260.0;1669000.0
3;13.8;1.0;1.0;595.0;116.0;1146000.0
4;17.3;2.0;1.0;550.0;295.0;1980000.0
4;13.4;2.0;1.0;560.0;0.0;1400000.0
4;10.9;3.0;2.0;686.0;180.0;2128888.0
3;8.6;1.0;1.0;603.0;108.0;801500.0
3;10.5;2.0;2.0;545.0;140.0;1925000.0
3;10.5;1.0;1.0;468.0;169.0;1826000.0
2;10.5;1.0;0.0;199.0;95.0;1250000.0
4;10.5;2.0;1.0;393.0;211.0;2300000.0
4;10.3;2.0;2.0;612.0;183.0;1840000.0
4;10.3;2.0;2.0;602.0;235.0;2070000.0
3;14.0;1.0;1.0;237.0;86.0;407500.0
4;14.0;1.0;2.0;604.0;103.0;560000.0
4;5.2;2.0;1.0;373.0;0.0;1500000.0
3;5.2;1.0;1.0;262.0;103.0;1160000.0
4;5.2;2.0;1.0;412.0;156.0;1661000.0
3;5.2;1.0;2.0;316.0;107.0;1250000.0
3;5.2;1.0;0.0;366.0;158.0;1345000.0
4;10.8;3.0;2.0;358.0;243.0;1310000.0
3;10.4;1.0;1.0;674.0;125.0;1461000.0
3;10.4;1.0;2.0;772.0;112.0;1388000.0
3;14.7;2.0;2.0;608.0;162.0;1177000.0
4;7.7;2.0;3.0;616.0;188.0;2175000.0
4;7.7;2.0;4.0;944.0;242.0;2200000.0
4;7.7;2.0;2.0;701.0;197.0;2175000.0
2;3.5;1.0;0.0;96.0;80.0;1065000.0
4;34.9;2.0;2.0;670.0;182.0;562500.0
3;34.9;1.0;2.0;615.0;105.0;510000.0
3;34.9;2.0;2.0;509.0;117.0;550000.0
3;8.7;2.0;1.0;297.0;140.0;1530000.0
2;8.7;1.0;2.0;347.0;96.0;1101000.0
3;11.7;1.0;2.0;690.0;85.0;1300000.0
3;17.9;2.0;1.0;163.0;144.0;875000.0
2;6.7;1.0;1.0;236.0;97.0;857000.0
4;17.4;2.0;2.0;605.0;137.0;550000.0
3;20.6;2.0;2.0;375.0;163.0;530000.0
3;20.6;1.0;2.0;649.0;167.0;540000.0
4;20.6;2.0;2.0;431.0;176.0;619500.0
4;23.0;2.0;2.0;1068.0;210.0;1220000.0
3;23.0;1.0;1.0;773.0;111.0;676000.0
3;14.0;1.0;2.0;615.0;93.0;434000.0
3;24.7;2.0;2.0;540.0;121.0;690000.0
4;24.7;2.0;2.0;553.0;217.0;850000.0
4;14.8;2.0;2.0;401.0;126.0;545000.0
4;21.8;2.0;2.0;754.0;243.0;1100000.0
4;22.2;2.0;2.0;556.0;140.0;883500.0
3;22.2;2.0;2.0;572.0;174.0;900000.0
3;22.2;2.0;3.0;532.0;148.0;870000.0
3;22.2;2.0;2.0;531.0;151.0;880000.0
3;14.3;1.0;0.0;728.0;114.0;1610000.0
3;25.9;2.0;2.0;319.0;134.0;537000.0
3;25.9;2.0;2.0;368.0;139.0;530000.0
6;25.9;3.0;2.0;518.0;405.0;970000.0
4;7.2;2.0;1.0;408.0;189.0;2200000.0
3;7.2;2.0;1.0;346.0;180.0;2100000.0
3;7.2;2.0;2.0;520.0;215.0;2235000.0
4;7.2;3.0;2.0;339.0;117.0;1920000.0
3;7.2;2.0;3.0;548.0;153.0;2450000.0
4;28.5;3.0;2.0;581.0;390.0;1090000.0
3;19.6;2.0;2.0;461.0;0.0;600000.0
5;19.6;2.0;2.0;612.0;263.0;670000.0
3;7.5;1.0;2.0;607.0;144.0;1725000.0
5;7.5;3.0;2.0;334.0;277.0;1556000.0
3;13.1;2.0;2.0;689.0;100.0;750000.0
3;13.1;2.0;1.0;595.0;148.0;740000.0
3;13.1;1.0;2.0;603.0;93.0;600000.0
3;2.1;3.0;1.0;95.0;192.0;2625000.0
4;3.6;2.0;1.0;150.0;133.0;1780000.0
4;3.6;2.0;3.0;406.0;224.0;1850000.0
2;15.4;1.0;1.0;247.0;247.0;705000.0
4;45.9;3.0;2.0;1011.0;231.0;940000.0
4;11.2;1.0;4.0;590.0;135.0;772000.0
3;16.1;1.0;2.0;720.0;114.0;810000.0
4;16.1;2.0;2.0;665.0;160.0;890000.0
6;16.1;4.0;2.0;705.0;333.0;968000.0
4;20.4;2.0;2.0;448.0;158.0;640000.0
4;11.2;2.0;1.0;583.0;114.0;787000.0
4;5.3;2.0;3.0;723.0;240.0;2350000.0
4;21.3;2.0;3.0;866.0;199.0;1540000.0
3;21.3;2.0;2.0;768.0;184.0;1160000.0
5;18.0;3.0;2.0;720.0;296.0;740000.0
3;18.4;2.0;2.0;571.0;158.0;620000.0
3;18.4;1.0;6.0;709.0;150.0;691000.0
3;18.4;2.0;6.0;548.0;147.0;630000.0
3;18.4;1.0;0.0;537.0;130.0;531000.0
4;18.4;2.0;2.0;545.0;182.0;600500.0
4;7.8;2.0;0.0;650.0;217.0;1950000.0
4;7.8;3.0;3.0;640.0;316.0;2579500.0
4;7.8;2.0;2.0;605.0;216.0;1930000.0
4;14.0;2.0;4.0;905.0;85.0;600000.0
4;14.0;2.0;2.0;526.0;186.0;800000.0
3;11.7;1.0;2.0;536.0;129.0;1011000.0
4;11.7;2.0;3.0;648.0;272.0;1070000.0
3;3.4;2.0;0.0;146.0;138.0;1390000.0
4;5.4;2.0;1.0;715.0;221.0;2280000.0
4;5.4;3.0;2.0;369.0;235.0;2695000.0
4;31.7;2.0;2.0;897.0;210.0;565000.0
5;41.0;3.0;3.0;660.0;265.0;690000.0
3;14.6;2.0;1.0;417.0;144.0;857500.0
1;14.6;1.0;1.0;380.0;92.0;530000.0
4;5.9;2.0;2.0;786.0;276.0;3800000.0
4;8.4;3.0;2.0;328.0;213.0;1400000.0
5;8.4;2.0;3.0;650.0;199.0;2260000.0
2;8.4;1.0;1.0;293.0;112.0;1455000.0
4;8.4;3.0;4.0;778.0;331.0;3680000.0
4;8.4;2.0;3.0;659.0;255.0;2325000.0
2;8.4;1.0;1.0;71.0;141.0;700000.0
4;8.4;3.0;3.0;569.0;306.0;2100000.0
4;20.0;1.0;4.0;540.0;114.0;1270000.0
3;25.9;2.0;2.0;376.0;178.0;606000.0
4;3.0;2.0;4.0;183.0;188.0;3150000.0
3;17.9;1.0;2.0;269.0;112.0;530500.0
3;17.9;2.0;2.0;606.0;129.0;722000.0
3;17.9;1.0;1.0;529.0;120.0;615000.0
3;10.2;3.0;0.0;1126.0;240.0;2320000.0
3;6.2;1.0;2.0;355.0;134.0;1210000.0
4;6.2;2.0;2.0;791.0;281.0;2025000.0
3;6.2;2.0;2.0;246.0;215.0;1250000.0
3;26.5;1.0;2.0;399.0;107.0;620000.0
5;21.5;3.0;2.0;533.0;241.0;1300000.0
3;18.8;2.0;2.0;652.0;130.0;880000.0
4;6.2;2.0;2.0;605.0;184.0;1465000.0
4;6.2;2.0;2.0;470.0;172.0;1420000.0
2;10.4;1.0;1.0;650.0;102.0;1275000.0
3;5.3;2.0;1.0;276.0;135.0;1680000.0
3;15.4;2.0;2.0;423.0;140.0;836000.0
4;12.3;2.0;2.0;541.0;190.0;1546000.0
4;11.4;2.0;2.0;705.0;209.0;1900000.0
4;8.5;2.0;1.0;158.0;120.0;810000.0
3;8.5;2.0;2.0;605.0;163.0;1170000.0
4;14.7;2.0;2.0;498.0;152.0;715000.0
3;14.7;2.0;2.0;400.0;136.0;656500.0
3;4.6;1.0;1.0;281.0;145.0;1646000.0
3;4.6;2.0;0.0;279.0;207.0;2610000.0
3;8.4;2.0;1.0;447.0;447.0;1265000.0
3;8.4;1.0;2.0;559.0;130.0;1060000.0
2;8.4;1.0;2.0;200.0;112.0;650000.0
3;8.4;2.0;2.0;192.0;120.0;860000.0
3;12.0;1.0;1.0;683.0;93.0;980000.0
3;12.0;2.0;2.0;289.0;119.0;990000.0
3;12.0;1.0;2.0;609.0;86.0;610000.0
3;21.3;2.0;1.0;876.0;111.0;902000.0
4;19.9;2.0;2.0;671.0;195.0;980000.0
4;8.9;2.0;1.0;630.0;215.0;1400000.0
2;5.1;1.0;1.0;223.0;92.0;1067000.0
2;1.9;1.0;0.0;130.0;83.0;1450000.0
4;20.5;2.0;2.0;652.0;184.0;730000.0
5;20.5;3.0;3.0;557.0;340.0;920000.0
4;2.7;2.0;2.0;237.0;212.0;2910000.0
3;8.2;2.0;2.0;607.0;183.0;1500000.0
3;31.7;2.0;1.0;402.0;119.0;475000.0
3;31.7;1.0;3.0;649.0;140.0;469000.0
3;31.7;2.0;2.0;688.0;149.0;391000.0
4;31.7;2.0;2.0;630.0;213.0;725000.0
3;10.5;1.0;1.0;441.0;125.0;856000.0
3;10.5;1.0;2.0;624.0;143.0;821000.0
3;10.5;1.0;2.0;575.0;140.0;870500.0
4;15.5;2.0;2.0;652.0;204.0;742000.0
4;15.5;3.0;2.0;700.0;291.0;1136000.0
5;15.5;3.0;2.0;811.0;393.0;2008000.0
4;15.5;2.0;2.0;680.0;217.0;1050000.0
4;15.5;2.0;2.0;845.0;236.0;1475000.0
5;15.5;3.0;4.0;831.0;380.0;2102000.0
4;12.4;3.0;2.0;463.0;235.0;1250000.0
3;12.4;2.0;2.0;655.0;160.0;1155000.0
3;7.0;1.0;1.0;366.0;16.0;990000.0
3;7.0;1.0;1.0;471.0;113.0;1140000.0
3;7.0;1.0;2.0;455.0;139.0;1192000.0
4;14.7;2.0;2.0;625.0;220.0;1008000.0
4;21.1;3.0;2.0;1567.0;215.0;1231000.0
4;14.5;2.0;2.0;663.0;154.0;952000.0
3;14.7;2.0;2.0;387.0;277.0;500000.0
3;14.7;1.0;1.0;533.0;100.0;470000.0
3;14.7;1.0;2.0;531.0;125.0;545000.0
3;14.7;1.0;2.0;543.0;141.0;454000.0
2;6.4;1.0;2.0;356.0;75.0;1000000.0
4;16.5;2.0;4.0;1273.0;350.0;1100000.0
5;16.7;5.0;2.0;644.0;416.0;2100000.0
3;6.8;1.0;0.0;256.0;50.0;1290000.0
5;6.8;2.0;1.0;655.0;244.0;2720000.0
3;6.8;2.0;0.0;313.0;155.0;1295000.0
2;6.8;1.0;1.0;294.0;120.0;980000.0
3;6.8;2.0;1.0;269.0;150.0;1075000.0
4;6.8;2.0;2.0;462.0;28.0;2400000.0
4;4.6;2.0;2.0;1806.0;144.0;1350000.0
4;25.5;3.0;2.0;476.0;207.0;745000.0
4;25.5;3.0;2.0;612.0;256.0;850000.0
4;25.5;2.0;2.0;400.0;189.0;600000.0
4;6.3;3.0;2.0;560.0;216.0;2185000.0
4;6.3;1.0;3.0;515.0;190.0;1850000.0
4;5.7;2.0;1.0;471.0;187.0;1575000.0
4;15.5;2.0;2.0;503.0;190.0;761000.0
4;35.2;2.0;2.0;652.0;274.0;780000.0
3;14.0;1.0;2.0;880.0;120.0;650000.0
3;14.0;1.0;4.0;632.0;90.0;698000.0
4;5.2;2.0;0.0;243.0;133.0;1320000.0
4;10.8;2.0;1.0;603.0;240.0;1158000.0
3;6.7;1.0;2.0;481.0;138.0;975000.0
4;20.6;2.0;2.0;448.0;220.0;660000.0
3;20.6;2.0;1.0;266.0;106.0;455000.0
4;20.6;2.0;4.0;731.0;170.0;583000.0
4;20.6;2.0;2.0;584.0;189.0;613500.0
4;20.6;2.0;2.0;512.0;245.0;740000.0
4;20.6;2.0;2.0;502.0;229.0;700000.0
3;20.6;2.0;2.0;653.0;121.0;562500.0
3;14.0;2.0;6.0;588.0;144.0;510000.0
3;14.0;2.0;5.0;578.0;96.0;520000.0
3;24.7;2.0;2.0;551.0;137.0;642500.0
5;12.4;4.0;1.0;981.0;278.0;2250000.0
5;14.3;3.0;2.0;653.0;239.0;1200000.0
4;18.0;2.0;1.0;424.0;160.0;1230000.0
3;19.6;2.0;2.0;360.0;149.0;592000.0
3;19.6;1.0;2.0;545.0;135.0;589500.0
3;12.9;2.0;2.0;552.0;114.0;619500.0
5;16.7;3.0;2.0;895.0;145.0;815000.0
4;11.2;2.0;2.0;600.0;154.0;876500.0
3;11.2;1.0;6.0;669.0;130.0;680000.0
3;11.2;1.0;2.0;650.0;97.0;777777.0
4;20.4;2.0;4.0;448.0;183.0;675000.0
3;8.9;1.0;1.0;809.0;98.0;588000.0
3;18.4;2.0;1.0;410.0;109.0;428000.0
4;11.7;2.0;2.0;545.0;233.0;1000000.0
3;24.8;1.0;2.0;622.0;106.0;730000.0
3;29.8;1.0;1.0;570.0;105.0;380000.0
4;25.9;2.0;2.0;448.0;148.0;610000.0
5;17.9;2.0;2.0;681.0;175.0;780000.0
3;17.9;2.0;4.0;620.0;130.0;763000.0
4;18.8;1.0;3.0;650.0;152.0;845000.0
4;5.3;1.0;2.0;486.0;156.0;1700000.0
3;5.3;1.0;2.0;626.0;117.0;1660000.0
3;47.3;1.0;0.0;945.0;106.0;510000.0
4;14.7;2.0;2.0;448.0;180.0;640000.0
3;14.7;2.0;2.0;187.0;138.0;516000.0
2;12.0;1.0;2.0;176.0;90.0;460000.0
2;12.0;1.0;2.0;581.0;75.0;650000.0
4;20.6;2.0;2.0;498.0;317.0;705000.0
4;20.6;2.0;1.0;530.0;0.0;622000.0
5;18.4;2.0;2.0;550.0;214.0;610000.0
4;18.0;2.0;2.0;630.0;239.0;700000.0
5;14.7;3.0;2.0;392.0;324.0;1180501.0
4;25.5;2.0;2.0;512.0;210.0;740000.0
3;3.0;2.0;2.0;86.0;122.0;955000.0
3;3.0;1.0;1.0;211.0;93.0;1200000.0
4;15.5;2.0;2.0;489.0;166.0;783000.0
3;4.3;2.0;1.0;1350.0;185.0;1550000.0
5;9.7;2.0;2.0;1005.0;185.0;2350000.0
4;17.3;2.0;2.0;650.0;186.0;2082000.0
3;17.3;1.0;3.0;667.0;196.0;1730000.0
3;13.8;3.0;2.0;295.0;227.0;1100000.0
3;13.8;1.0;2.0;589.0;112.0;1160000.0
2;13.8;1.0;3.0;580.0;94.0;1430000.0
5;13.4;2.0;2.0;544.0;153.0;990000.0
3;13.4;1.0;2.0;648.0;128.0;1050000.0
4;13.4;2.0;2.0;616.0;158.0;1250000.0
4;25.0;1.0;2.0;1149.0;143.0;765000.0
4;10.3;2.0;2.0;767.0;176.0;2745000.0
3;10.3;2.0;2.0;344.0;206.0;1420000.0
4;10.3;4.0;2.0;713.0;361.0;3300000.0
3;14.0;2.0;0.0;660.0;142.0;620000.0
4;5.2;2.0;1.0;426.0;425.0;1585000.0
3;10.8;2.0;2.0;650.0;131.0;1198000.0
3;2.4;2.0;1.0;92.0;177.0;1940000.0
3;10.4;2.0;2.0;595.0;116.0;1320000.0
3;14.7;1.0;1.0;598.0;114.0;1250000.0
4;7.7;2.0;2.0;791.0;221.0;2650000.0
5;7.7;2.0;3.0;930.0;248.0;2420000.0
5;7.7;2.0;2.0;780.0;200.0;1550000.0
2;1.6;1.0;4.0;1439.0;72.0;650000.0
3;14.8;2.0;2.0;528.0;185.0;580000.0
4;17.9;2.0;2.0;365.0;168.0;1150000.0
5;17.9;3.0;6.0;600.0;188.0;1360000.0
4;17.5;2.0;4.0;628.0;149.0;1150000.0
3;6.7;1.0;1.0;402.0;136.0;1030000.0
3;6.7;1.0;1.0;409.0;406.0;1085000.0
3;6.7;2.0;3.0;373.0;113.0;740000.0
4;6.7;2.0;2.0;570.0;190.0;1320000.0
2;17.4;1.0;2.0;717.0;108.0;495000.0
3;20.6;3.0;2.0;248.0;155.0;515000.0
3;20.6;2.0;2.0;490.0;178.0;525000.0
3;20.6;1.0;4.0;659.0;126.0;562750.0
3;20.6;2.0;2.0;740.0;121.0;495000.0
4;20.6;3.0;2.0;661.0;155.0;655000.0
3;20.6;2.0;2.0;400.0;205.0;535000.0
3;23.0;1.0;2.0;870.0;145.0;800000.0
3;23.0;1.0;2.0;731.0;112.0;665500.0
3;23.0;2.0;3.0;503.0;160.0;610000.0
3;23.0;2.0;1.0;379.0;110.0;702000.0
4;23.0;2.0;2.0;861.0;213.0;1000000.0
3;24.7;2.0;1.0;519.0;130.0;570000.0
3;24.7;2.0;2.0;417.0;129.0;590000.0
4;18.0;2.0;1.0;537.0;189.0;615000.0
4;14.7;2.0;2.0;774.0;218.0;805000.0
7;16.1;4.0;4.0;4046.0;350.0;1950000.0
3;25.9;2.0;2.0;448.0;148.0;580000.0
3;25.9;2.0;2.0;344.0;128.0;585500.0
3;19.6;1.0;1.0;570.0;111.0;616000.0
3;13.1;2.0;2.0;427.0;129.0;725000.0
3;13.1;1.0;2.0;536.0;119.0;800500.0
2;13.1;1.0;2.0;569.0;83.0;700000.0
4;38.0;2.0;2.0;819.0;161.0;823000.0
3;38.0;1.0;3.0;701.0;114.0;730000.0
4;45.9;2.0;2.0;1587.0;218.0;760000.0
5;16.7;3.0;2.0;677.0;284.0;1758000.0
4;16.7;2.0;2.0;671.0;164.0;1459000.0
3;16.7;1.0;2.0;714.0;119.0;1700000.0
5;20.4;2.0;2.0;600.0;300.0;700000.0
3;11.2;3.0;2.0;597.0;145.0;730000.0
4;13.8;2.0;2.0;1015.0;191.0;1710000.0
2;5.3;1.0;1.0;240.0;98.0;1600000.0
4;6.2;2.0;1.0;643.0;209.0;2800000.0
4;18.4;2.0;0.0;531.0;190.0;571000.0
3;18.4;2.0;4.0;551.0;154.0;610000.0
3;15.5;1.0;3.0;656.0;132.0;650000.0
5;11.7;4.0;3.0;501.0;315.0;1750000.0
4;11.7;2.0;2.0;563.0;186.0;901500.0
3;11.7;2.0;2.0;286.0;166.0;763000.0
4;7.3;2.0;3.0;697.0;171.0;2025000.0
3;16.3;1.0;1.0;598.0;120.0;580000.0
3;16.3;2.0;1.0;391.0;116.0;540000.0
4;5.9;2.0;4.0;614.0;281.0;2360000.0
3;8.4;2.0;2.0;433.0;145.0;1960000.0
4;4.3;2.0;2.0;399.0;254.0;1300000.0
3;4.3;2.0;3.0;522.0;149.0;1010000.0
3;11.4;1.0;2.0;374.0;100.0;1200000.0
3;17.4;1.0;2.0;578.0;102.0;525000.0
3;31.7;1.0;2.0;580.0;96.0;350000.0
3;31.7;2.0;2.0;616.0;110.0;415000.0
3;29.8;1.0;2.0;602.0;95.0;466000.0
3;29.8;1.0;0.0;1709.0;125.0;892000.0
3;31.7;2.0;2.0;1047.0;193.0;568000.0
4;25.9;2.0;2.0;480.0;191.0;687000.0
4;20.6;4.0;2.0;512.0;333.0;740000.0
4;17.9;1.0;2.0;618.0;158.0;702000.0
3;17.9;2.0;3.0;614.0;172.0;785000.0
3;17.2;1.0;2.0;658.0;99.0;1050000.0
3;17.2;1.0;1.0;630.0;110.0;985000.0
5;16.2;2.0;2.0;800.0;177.0;850000.0
4;6.2;2.0;1.0;452.0;159.0;1550000.0
4;14.3;2.0;1.0;584.0;175.0;1050000.0
4;14.2;4.0;2.0;327.0;209.0;940000.0
4;14.2;2.0;1.0;688.0;238.0;1530000.0
4;18.8;3.0;2.0;642.0;187.0;825000.0
3;6.2;2.0;3.0;277.0;130.0;868100.0
3;12.3;1.0;2.0;543.0;152.0;1320000.0
3;21.5;1.0;1.0;653.0;109.0;1240000.0
3;8.5;1.0;2.0;537.0;106.0;755000.0
4;14.7;2.0;2.0;544.0;259.0;815000.0
4;14.7;2.0;2.0;512.0;186.0;766000.0
2;3.5;1.0;1.0;144.0;96.0;1200000.0
3;4.6;3.0;1.0;239.0;117.0;1500000.0
2;12.0;1.0;0.0;697.0;131.0;880000.0
3;12.0;1.0;2.0;560.0;201.0;980000.0
3;21.3;2.0;2.0;277.0;144.0;860000.0
4;15.2;1.0;1.0;573.0;119.0;1720000.0
4;15.2;2.0;2.0;810.0;183.0;2115000.0
3;15.2;2.0;2.0;474.0;170.0;1800000.0
2;5.1;1.0;0.0;176.0;78.0;885000.0
2;5.1;1.0;0.0;203.0;103.0;1170000.0
3;1.9;3.0;3.0;111.0;196.0;2200000.0
4;2.7;1.0;1.0;436.0;139.0;3030000.0
3;6.2;1.0;2.0;390.0;109.0;1222000.0
2;20.8;1.0;2.0;650.0;94.0;820000.0
4;14.0;2.0;2.0;612.0;131.0;694000.0
2;8.2;1.0;0.0;717.0;104.0;1300000.0
3;8.2;2.0;2.0;154.0;132.0;880000.0
3;8.2;2.0;3.0;305.0;161.0;917000.0
4;15.5;2.0;2.0;750.0;30.0;791000.0
4;15.5;2.0;2.0;650.0;305.0;1506666.0
4;15.5;3.0;2.0;781.0;265.0;1390000.0
5;12.4;2.0;2.0;726.0;246.0;1600000.0
4;7.0;3.0;2.0;309.0;164.0;1400000.0
2;7.0;1.0;1.0;177.0;90.0;903000.0
3;18.4;2.0;2.0;442.0;173.0;574000.0
4;17.2;2.0;2.0;840.0;248.0;1475000.0
4;8.9;2.0;6.0;696.0;55.0;1250000.0
4;14.7;2.0;2.0;390.0;282.0;660000.0
3;14.7;1.0;2.0;600.0;138.0;495000.0
4;14.7;2.0;3.0;1000.0;201.0;720000.0
4;25.5;2.0;2.0;512.0;0.0;722500.0
3;6.3;2.0;1.0;465.0;90.0;970000.0
2;10.4;1.0;1.0;273.0;80.0;530000.0
3;10.5;1.0;2.0;697.0;146.0;750000.0
3;10.5;2.0;2.0;292.0;164.0;781000.0
3;9.4;1.0;3.0;557.0;111.0;750000.0
3;6.3;2.0;2.0;263.0;93.0;1899000.0
2;4.3;2.0;2.0;131.0;110.0;838000.0
4;4.3;2.0;1.0;466.0;194.0;1610000.0
3;4.3;2.0;2.0;351.0;126.0;1310000.0
3;10.2;1.0;3.0;621.0;132.0;1150000.0
4;21.5;2.0;2.0;635.0;142.0;940000.0
3;21.5;1.0;2.0;542.0;104.0;811250.0
3;7.9;1.0;0.0;604.0;134.0;1720000.0
5;7.9;2.0;2.0;1280.0;281.0;2801000.0
5;9.7;3.0;2.0;680.0;168.0;3200000.0
4;9.7;3.0;3.0;270.0;187.0;1450000.0
5;11.4;3.0;2.0;665.0;332.0;2000000.0
5;11.4;3.0;3.0;705.0;389.0;2275000.0
3;11.4;1.0;4.0;635.0;242.0;1100000.0
3;13.8;2.0;2.0;587.0;177.0;1125000.0
3;13.8;1.0;4.0;592.0;135.0;1250000.0
4;13.4;2.0;2.0;732.0;151.0;1300000.0
3;13.4;2.0;2.0;278.0;200.0;900000.0
3;13.4;2.0;2.0;358.0;150.0;1300000.0
4;13.4;3.0;2.0;610.0;240.0;1367000.0
4;27.0;2.0;2.0;526.0;224.0;1050000.0
3;25.0;2.0;2.0;739.0;128.0;740000.0
6;10.9;3.0;5.0;1463.0;307.0;4600000.0
3;8.6;1.0;1.0;613.0;110.0;780000.0
4;10.5;3.0;2.0;663.0;324.0;3000000.0
5;10.3;2.0;3.0;1048.0;249.0;2350000.0
2;10.3;1.0;2.0;619.0;99.0;1380000.0
3;14.0;2.0;2.0;229.0;134.0;540000.0
1;14.0;1.0;1.0;193.0;87.0;500000.0
3;14.0;1.0;2.0;594.0;117.0;595000.0
4;5.2;2.0;1.0;348.0;165.0;1520000.0
3;5.2;1.0;1.0;159.0;103.0;955000.0
2;5.2;1.0;1.0;255.0;134.0;1450000.0
3;5.2;2.0;1.0;239.0;162.0;1105000.0
4;12.1;2.0;3.0;593.0;212.0;784000.0
3;12.1;2.0;1.0;453.0;453.0;717000.0
5;12.1;3.0;2.0;521.0;521.0;760000.0
3;12.1;2.0;2.0;588.0;151.0;962250.0
3;10.4;2.0;1.0;392.0;130.0;1217000.0
4;14.8;2.0;2.0;571.0;185.0;734000.0
4;7.7;3.0;3.0;772.0;249.0;2100000.0
3;7.7;3.0;2.0;219.0;189.0;1430000.0
4;7.7;2.0;2.0;572.0;235.0;2100000.0
3;1.6;2.0;2.0;2399.0;138.0;1750000.0
3;34.9;2.0;2.0;657.0;199.0;631000.0
5;8.7;3.0;2.0;579.0;327.0;2050000.0
3;8.7;1.0;2.0;496.0;128.0;1490000.0
3;17.9;3.0;2.0;259.0;182.0;1111000.0
3;17.9;2.0;2.0;784.0;120.0;1200000.0
3;16.7;2.0;1.0;740.0;186.0;1870000.0
3;3.6;2.0;1.0;1727.0;129.0;1040000.0
2;6.7;1.0;1.0;390.0;82.0;905000.0
3;6.7;1.0;1.0;403.0;100.0;900000.0
3;6.7;1.0;2.0;532.0;124.0;801000.0
4;6.7;2.0;2.0;557.0;102.0;830000.0
4;20.6;2.0;2.0;480.0;232.0;695000.0
5;20.6;2.0;2.0;589.0;405.0;770000.0
3;20.6;2.0;1.0;574.0;130.0;540000.0
3;20.6;2.0;2.0;448.0;166.0;590000.0
2;23.0;1.0;1.0;352.0;93.0;664000.0
3;23.0;2.0;2.0;1044.0;235.0;1165000.0
4;14.0;2.0;3.0;780.0;117.0;620000.0
3;14.0;1.0;3.0;565.0;97.0;520000.0
3;24.7;1.0;2.0;1034.0;172.0;1400000.0
3;14.8;2.0;2.0;406.0;144.0;580500.0
4;21.8;3.0;3.0;940.0;170.0;750000.0
3;27.7;2.0;2.0;607.0;160.0;550000.0
4;22.2;2.0;2.0;528.0;209.0;1000000.0
4;12.4;2.0;2.0;653.0;153.0;1160000.0
3;12.4;1.0;2.0;728.0;131.0;1600000.0
4;12.4;2.0;2.0;352.0;226.0;1310000.0
3;12.4;1.0;2.0;725.0;128.0;1320000.0
4;14.3;3.0;2.0;675.0;194.0;1385000.0
3;16.1;2.0;2.0;393.0;178.0;900000.0
3;16.1;2.0;2.0;345.0;173.0;800000.0
3;25.9;2.0;2.0;315.0;120.0;530000.0
5;28.5;3.0;2.0;659.0;347.0;878000.0
5;19.6;2.0;2.0;349.0;290.0;720500.0
4;19.6;2.0;2.0;578.0;216.0;680000.0
3;19.6;2.0;2.0;691.0;152.0;670000.0
4;19.6;2.0;4.0;612.0;207.0;685000.0
4;19.6;2.0;2.0;376.0;180.0;649000.0
4;7.5;2.0;3.0;590.0;185.0;1727000.0
3;7.5;2.0;2.0;207.0;181.0;1210000.0
4;7.5;2.0;2.0;354.0;272.0;1650000.0
3;7.5;3.0;2.0;719.0;292.0;2100000.0
3;5.7;1.0;0.0;320.0;130.0;1360000.0
4;13.1;2.0;6.0;652.0;166.0;945000.0
4;24.8;2.0;4.0;623.0;171.0;860000.0
4;24.8;2.0;2.0;722.0;170.0;851000.0
3;3.6;1.0;0.0;266.0;150.0;1700000.0
3;3.6;2.0;2.0;560.0;183.0;1875000.0
3;3.4;1.0;0.0;209.0;143.0;1120000.0
2;5.1;1.0;0.0;104.0;2.0;620000.0
4;5.1;1.0;2.0;388.0;102.0;850000.0
3;38.0;2.0;2.0;692.0;105.0;686000.0
5;38.0;2.0;4.0;700.0;199.0;825000.0
3;12.9;2.0;1.0;591.0;19.0;700000.0
4;10.1;2.0;2.0;617.0;207.0;1900000.0
3;11.2;2.0;3.0;619.0;140.0;880000.0
3;11.2;1.0;1.0;308.0;93.0;550000.0
3;12.9;2.0;2.0;217.0;134.0;665000.0
3;12.9;2.0;2.0;450.0;186.0;770000.0
4;16.1;2.0;2.0;771.0;197.0;1120000.0
3;16.1;1.0;2.0;581.0;120.0;808000.0
4;16.1;2.0;4.0;920.0;151.0;930000.0
5;16.1;3.0;2.0;533.0;256.0;931000.0
3;20.4;2.0;2.0;313.0;121.0;588000.0
4;20.4;2.0;2.0;316.0;154.0;620000.0
5;20.4;2.0;3.0;870.0;317.0;800000.0
4;20.4;2.0;2.0;312.0;0.0;677000.0
3;20.4;2.0;2.0;415.0;177.0;703000.0
3;11.2;1.0;2.0;550.0;107.0;685000.0
4;13.8;3.0;2.0;674.0;6178.0;1180000.0
4;5.3;2.0;2.0;660.0;294.0;3500000.0
4;6.2;2.0;2.0;667.0;310.0;3575000.0
4;21.3;3.0;4.0;893.0;250.0;1050000.0
4;8.8;2.0;4.0;811.0;145.0;1320000.0
5;18.0;2.0;2.0;666.0;157.0;650000.0
4;18.0;2.0;4.0;650.0;180.0;640000.0
