Unnamed: 0;city;area;rooms;bathroom;parking spaces;floor;animal;furniture;hoa;rent amount;property tax;fire insurance;total
5300.0;0.0;200.0;3.0;3.0;3.0;-;acept;not furnished;R$0;R$2,000;R$166;R$31;R$2,197
5301.0;1.0;44.0;1.0;1.0;0.0;-;not acept;not furnished;R$0;R$1,250;R$19;R$19;R$1,288
5302.0;1.0;42.0;1.0;1.0;2.0;6;acept;furnished;R$595;R$3,380;R$0;R$43;R$4,018
5303.0;0.0;60.0;2.0;1.0;1.0;-;acept;not furnished;R$0;R$1,300;R$180;R$20;R$1,500
5304.0;1.0;60.0;2.0;2.0;2.0;5;acept;not furnished;R$540;R$2,000;R$85;R$26;R$2,651
5305.0;0.0;50.0;1.0;1.0;1.0;2;not acept;not furnished;R$393;R$647;R$15;R$9;R$1,064
5306.0;1.0;63.0;2.0;2.0;1.0;19;acept;not furnished;R$184;R$4,400;R$136;R$56;R$4,776
5307.0;1.0;70.0;2.0;2.0;4.0;-;acept;not furnished;R$0;R$3,000;R$190;R$46;R$3,236
5308.0;1.0;130.0;3.0;2.0;2.0;1;not acept;not furnished;R$1,324;R$3,250;R$571;R$42;R$5,187
5309.0;1.0;30.0;1.0;1.0;0.0;2;acept;not furnished;R$0;R$1,850;R$0;R$24;R$1,874
5310.0;1.0;36.0;1.0;1.0;0.0;3;acept;furnished;R$450;R$2,500;R$30;R$32;R$3,012
5311.0;1.0;257.0;4.0;4.0;4.0;14;not acept;not furnished;R$5,000;R$12,000;R$1,584;R$153;R$18,740
5312.0;1.0;198.0;3.0;3.0;0.0;14;acept;not furnished;R$2,070;R$6,000;R$715;R$77;R$8,862
5313.0;1.0;280.0;5.0;5.0;2.0;1;acept;furnished;R$4,374;R$12,750;R$929;R$162;R$18,220
5314.0;1.0;373.0;4.0;4.0;3.0;12;acept;not furnished;R$4,500;R$12,750;R$1,417;R$162;R$18,830
5315.0;1.0;300.0;2.0;3.0;2.0;8;not acept;furnished;R$3,000;R$5,120;R$500;R$65;R$8,685
5316.0;1.0;220.0;3.0;3.0;3.0;-;acept;furnished;R$0;R$2,800;R$250;R$43;R$3,093
5317.0;1.0;50.0;1.0;1.0;0.0;19;not acept;not furnished;R$400;R$1,077;R$0;R$14;R$1,491
5318.0;0.0;110.0;3.0;2.0;1.0;6;acept;not furnished;R$1,090;R$1,200;R$217;R$16;R$2,523
5319.0;1.0;280.0;5.0;5.0;4.0;13;acept;not furnished;R$3,100;R$10,000;R$1,167;R$127;R$14,390
5320.0;1.0;400.0;4.0;4.0;3.0;-;acept;not furnished;Sem info;R$10,000;R$2,707;R$151;R$12,860
5321.0;1.0;245.0;3.0;5.0;4.0;3;acept;furnished;R$2,300;R$10,000;R$1,218;R$127;R$13,650
5322.0;1.0;320.0;3.0;3.0;2.0;-;acept;not furnished;R$0;R$7,200;R$600;R$109;R$7,909
5323.0;1.0;209.0;4.0;4.0;3.0;7;not acept;not furnished;R$4,300;R$3,900;R$1,084;R$50;R$9,334
5324.0;1.0;360.0;4.0;5.0;5.0;-;acept;furnished;R$0;R$9,600;R$584;R$145;R$10,330
5325.0;1.0;113.0;2.0;3.0;2.0;10;acept;not furnished;R$1,400;R$13,500;R$375;R$172;R$15,450
5326.0;1.0;75.0;3.0;1.0;1.0;1;not acept;not furnished;R$475;R$2,078;Incluso;R$7;R$2,560
5327.0;0.0;73.0;3.0;1.0;1.0;3;acept;not furnished;R$547;R$1,140;R$100;R$15;R$1,802
5328.0;1.0;130.0;3.0;2.0;1.0;12;acept;not furnished;R$1,267;R$4,500;R$334;R$58;R$6,159
5329.0;1.0;160.0;3.0;3.0;3.0;9;acept;furnished;R$2,400;R$10,000;R$584;R$127;R$13,110
5330.0;1.0;220.0;3.0;4.0;3.0;16;acept;furnished;R$1,500;R$8,000;R$555;R$102;R$10,160
5331.0;1.0;185.0;3.0;3.0;2.0;5;acept;not furnished;R$1,900;R$3,410;R$100;R$44;R$5,454
5332.0;1.0;37.0;1.0;1.0;1.0;5;not acept;not furnished;R$880;R$2,600;R$105;R$33;R$3,618
5333.0;1.0;60.0;2.0;1.0;0.0;-;acept;furnished;R$0;R$1,450;R$0;R$22;R$1,472
5334.0;1.0;70.0;1.0;1.0;1.0;12;acept;not furnished;R$520;R$4,400;R$120;R$56;R$5,096
5335.0;1.0;50.0;2.0;1.0;0.0;-;not acept;not furnished;Sem info;R$3,100;R$0;R$40;R$3,140
5336.0;1.0;85.0;2.0;1.0;0.0;1;acept;not furnished;R$720;R$3,100;R$28;R$40;R$3,888
5337.0;0.0;55.0;2.0;1.0;1.0;2;acept;not furnished;R$450;R$1,550;R$83;R$20;R$2,103
5338.0;1.0;185.0;3.0;5.0;2.0;11;acept;furnished;R$2,007;R$3,000;R$806;R$39;R$5,852
5339.0;1.0;380.0;4.0;5.0;6.0;8;acept;furnished;R$3,150;R$4,900;R$1,737;R$63;R$9,850
5340.0;1.0;76.0;3.0;2.0;2.0;14;acept;not furnished;R$857;R$2,800;R$215;R$36;R$3,908
5341.0;1.0;560.0;4.0;4.0;0.0;-;acept;furnished;R$0;R$10,970;R$2,917;R$165;R$14,050
5342.0;1.0;34.0;1.0;1.0;0.0;1;not acept;not furnished;R$285;R$1,540;R$0;R$20;R$1,845
5343.0;1.0;30.0;1.0;1.0;0.0;1;not acept;furnished;R$1,200;R$1,500;R$25;R$20;R$2,745
5344.0;1.0;70.0;2.0;2.0;2.0;8;acept;not furnished;R$640;R$3,650;R$300;R$47;R$4,637
5345.0;1.0;245.0;3.0;4.0;3.0;5;acept;not furnished;R$4,942;R$14,000;R$2,014;R$178;R$21,130
5346.0;1.0;132.0;2.0;2.0;0.0;1;acept;furnished;R$978;R$2,900;R$0;R$37;R$3,915
5347.0;1.0;55.0;2.0;1.0;1.0;2;acept;not furnished;R$672;R$1,262;R$29;R$16;R$1,979
5348.0;1.0;157.0;3.0;1.0;2.0;11;acept;not furnished;R$1,776;R$3,000;R$295;R$39;R$5,110
5349.0;0.0;102.0;3.0;2.0;0.0;15;acept;not furnished;R$918;R$2,500;R$248;R$32;R$3,698
5350.0;1.0;420.0;3.0;5.0;5.0;-;acept;not furnished;R$0;R$8,200;R$1,084;R$124;R$9,408
5351.0;1.0;65.0;2.0;2.0;1.0;-;acept;not furnished;R$0;R$2,040;R$0;R$31;R$2,071
5352.0;1.0;120.0;3.0;3.0;3.0;11;acept;not furnished;R$1,800;R$2,500;R$321;R$32;R$4,653
5353.0;1.0;35.0;1.0;1.0;0.0;12;not acept;furnished;R$1,400;R$2,610;R$0;R$34;R$4,044
5354.0;0.0;70.0;3.0;2.0;1.0;3;acept;furnished;R$650;R$1,300;R$55;R$17;R$2,022
5355.0;1.0;26.0;1.0;1.0;0.0;4;acept;furnished;R$400;R$4,300;R$60;R$55;R$4,815
5356.0;1.0;27.0;1.0;1.0;1.0;6;not acept;furnished;R$650;R$2,000;R$59;R$26;R$2,735
5357.0;1.0;220.0;3.0;3.0;2.0;8;not acept;furnished;R$1,700;R$11,000;R$542;R$140;R$13,380
5358.0;1.0;150.0;2.0;1.0;2.0;-;acept;not furnished;R$0;R$5,500;R$0;R$83;R$5,583
5359.0;1.0;102.0;3.0;2.0;2.0;1;acept;not furnished;R$1,300;R$1,900;R$340;R$25;R$3,565
5360.0;1.0;35.0;1.0;1.0;1.0;7;acept;not furnished;R$430;R$2,300;R$0;R$30;R$2,760
5361.0;0.0;67.0;3.0;1.0;1.0;1;not acept;not furnished;R$351;R$900;R$40;R$12;R$1,303
5362.0;1.0;470.0;4.0;4.0;5.0;19;acept;not furnished;R$6,900;R$6,741;R$0;R$86;R$13,730
5363.0;1.0;510.0;4.0;3.0;5.0;-;acept;not furnished;R$0;R$10,000;R$517;R$151;R$10,670
5364.0;1.0;156.0;3.0;4.0;3.0;7;not acept;not furnished;R$1,417;R$5,000;R$500;R$64;R$6,981
5365.0;1.0;247.0;4.0;6.0;4.0;16;acept;not furnished;R$3,600;R$15,000;R$1,742;R$191;R$20,530
5366.0;1.0;117.0;3.0;2.0;2.0;15;acept;furnished;R$1,450;R$3,100;R$200;R$40;R$4,790
5367.0;1.0;55.0;1.0;1.0;1.0;1;acept;furnished;R$577;R$5,275;R$80;R$67;R$5,999
5368.0;1.0;60.0;2.0;2.0;1.0;11;not acept;furnished;R$1,158;R$5,500;R$150;R$70;R$6,878
5369.0;1.0;300.0;4.0;5.0;5.0;3;acept;not furnished;R$4,500;R$8,800;R$2,750;R$112;
5370.0;1.0;36.0;1.0;1.0;1.0;15;not acept;furnished;R$510;R$2,300;R$105;R$30;R$2,945
5371.0;1.0;315.0;4.0;5.0;5.0;20;not acept;not furnished;R$2,500;R$4,000;R$1,000;R$29;R$7,529
5372.0;1.0;320.0;4.0;6.0;4.0;-;acept;not furnished;R$0;R$6,000;R$675;R$91;R$6,766
5373.0;1.0;180.0;3.0;4.0;3.0;15;acept;furnished;R$1,441;R$6,600;R$690;R$84;R$8,815
5374.0;1.0;70.0;2.0;2.0;0.0;14;not acept;not furnished;R$600;R$3,200;R$0;R$41;R$3,841
5375.0;1.0;71.0;2.0;1.0;1.0;10;acept;not furnished;R$1,000;R$3,100;R$97;R$40;R$4,237
5376.0;0.0;68.0;3.0;2.0;2.0;9;acept;not furnished;R$568;R$1,500;R$55;R$20;R$2,143
5377.0;1.0;40.0;2.0;1.0;1.0;1;acept;not furnished;R$700;R$3,300;R$0;R$42;R$4,042
5378.0;1.0;38.0;1.0;1.0;0.0;17;not acept;not furnished;R$583;R$1,280;R$100;R$17;R$1,980
5379.0;1.0;70.0;2.0;1.0;0.0;-;not acept;not furnished;Incluso;R$1,300;R$0;R$20;R$1,320
5380.0;1.0;220.0;4.0;3.0;4.0;11;acept;furnished;R$1,800;R$3,000;R$1,000;R$39;R$5,839
5381.0;1.0;245.0;3.0;5.0;4.0;13;acept;furnished;R$2,450;R$11,500;R$1,584;R$146;R$15,680
5382.0;1.0;550.0;5.0;6.0;4.0;-;acept;not furnished;R$0;R$15,000;R$1,119;R$226;R$16,350
5383.0;1.0;270.0;4.0;3.0;3.0;-;acept;not furnished;R$0;R$10,900;R$392;R$164;R$11,460
5384.0;1.0;380.0;3.0;3.0;2.0;1;acept;not furnished;R$3,580;R$11,000;R$1,084;R$140;R$15,800
5385.0;0.0;47.0;2.0;1.0;1.0;4;acept;not furnished;R$260;R$900;R$25;R$12;R$1,197
5386.0;1.0;180.0;3.0;3.0;2.0;16;acept;not furnished;R$2,200;R$11,000;R$131;R$140;R$13,470
5387.0;1.0;239.0;3.0;3.0;3.0;-;acept;not furnished;R$0;R$7,000;R$177;R$106;R$7,283
5388.0;1.0;136.0;3.0;4.0;3.0;2;acept;not furnished;R$1,490;R$3,200;R$500;R$41;R$5,231
5389.0;1.0;150.0;2.0;3.0;3.0;-;acept;not furnished;R$0;R$5,000;R$0;R$76;R$5,076
5390.0;1.0;122.0;2.0;2.0;2.0;10;acept;not furnished;R$1,761;R$3,950;R$640;R$51;R$6,402
5391.0;0.0;34.0;1.0;1.0;0.0;4;acept;not furnished;R$430;R$700;R$70;R$9;R$1,209
5392.0;1.0;130.0;2.0;2.0;2.0;5;acept;furnished;R$1,500;R$12,000;R$45;R$153;R$13,700
5393.0;1.0;90.0;2.0;1.0;1.0;14;acept;furnished;R$640;R$2,000;R$75;R$26;R$2,741
5394.0;1.0;75.0;1.0;1.0;2.0;8;acept;furnished;R$976;R$7,000;R$323;R$89;R$8,388
5395.0;1.0;39.0;1.0;1.0;1.0;11;not acept;not furnished;R$650;R$3,500;R$164;R$45;R$4,359
5396.0;1.0;210.0;3.0;2.0;2.0;-;acept;furnished;R$0;R$3,500;R$101;R$53;R$3,654
5397.0;1.0;200.0;4.0;3.0;3.0;14;not acept;not furnished;R$2,400;R$6,400;R$0;R$82;R$8,882
5398.0;1.0;100.0;2.0;1.0;0.0;-;acept;not furnished;R$0;R$1,460;R$84;R$22;R$1,566
5399.0;1.0;124.0;3.0;1.0;0.0;8;not acept;not furnished;R$1,200;R$1,200;R$84;R$16;R$2,500
5400.0;1.0;150.0;3.0;1.0;2.0;-;acept;not furnished;Sem info;R$3,600;R$334;R$55;R$3,989
5401.0;1.0;200.0;3.0;2.0;1.0;2;acept;not furnished;R$1,750;R$4,500;R$375;R$58;R$6,683
5402.0;1.0;80.0;2.0;1.0;0.0;-;acept;not furnished;R$0;R$2,200;R$0;R$34;R$2,234
5403.0;1.0;300.0;4.0;2.0;0.0;5;acept;not furnished;R$6,000;R$15,000;R$834;R$191;R$22,030
5404.0;1.0;40.0;1.0;1.0;1.0;3;not acept;furnished;R$600;R$2,300;R$34;R$30;R$2,964
5405.0;1.0;87.0;2.0;2.0;1.0;3;acept;furnished;R$2,100;R$3,337;R$0;R$9;R$5,446
5406.0;1.0;230.0;3.0;4.0;3.0;2;acept;not furnished;R$3,700;R$12,000;R$157;R$153;R$16,010
5407.0;0.0;45.0;1.0;1.0;1.0;16;not acept;furnished;R$450;R$3,900;R$105;R$50;R$4,505
5408.0;1.0;38.0;1.0;1.0;0.0;-;not acept;not furnished;Sem info;R$1,650;R$0;R$25;R$1,675
5409.0;1.0;98.0;3.0;3.0;2.0;-;acept;not furnished;R$0;R$2,500;R$0;R$38;R$2,538
5410.0;1.0;35.0;1.0;1.0;0.0;1;not acept;not furnished;R$250;R$1,305;R$0;R$17;R$1,572
5411.0;1.0;170.0;3.0;5.0;3.0;7;acept;furnished;R$1,750;R$2,800;R$600;R$36;R$5,186
5412.0;0.0;72.0;2.0;1.0;0.0;2;not acept;not furnished;R$606;R$800;R$60;R$11;R$1,477
5413.0;1.0;195.0;2.0;3.0;3.0;15;acept;furnished;R$2,600;R$9,200;R$250;R$117;R$12,170
5414.0;0.0;170.0;2.0;3.0;3.0;16;acept;not furnished;R$1,350;R$5,900;R$167;R$75;R$7,492
5415.0;1.0;360.0;4.0;5.0;2.0;6;acept;not furnished;R$2,600;R$15,000;R$1,167;R$191;R$18,960
5416.0;0.0;156.0;4.0;5.0;3.0;3;not acept;not furnished;R$1,950;R$1,100;R$200;R$14;R$3,264
5417.0;0.0;420.0;4.0;5.0;4.0;-;acept;not furnished;R$600;R$7,225;R$584;R$109;R$8,518
5418.0;1.0;110.0;2.0;2.0;1.0;18;acept;not furnished;R$1,286;R$1,780;R$0;R$23;R$3,089
5419.0;1.0;165.0;4.0;3.0;3.0;10;acept;furnished;R$2,440;R$6,300;R$1,292;R$80;R$10,110
5420.0;1.0;200.0;4.0;5.0;4.0;23;not acept;not furnished;R$2,200;R$6,000;R$1,334;R$77;
5421.0;1.0;465.0;4.0;4.0;4.0;3;acept;not furnished;R$4,500;R$6,500;R$1,167;R$83;R$12,250
5422.0;1.0;200.0;3.0;4.0;3.0;8;acept;not furnished;R$1,400;R$7,080;R$0;R$90;R$8,570
5423.0;1.0;130.0;3.0;2.0;1.0;4;not acept;furnished;R$1,134;R$7,900;R$386;R$101;R$9,521
5424.0;1.0;52.0;2.0;1.0;1.0;7;acept;not furnished;R$633;R$1,340;R$8;R$17;R$1,998
5425.0;1.0;25.0;1.0;1.0;0.0;8;acept;not furnished;R$450;R$1,800;R$25;R$23;R$2,298
5426.0;1.0;96.0;1.0;1.0;1.0;-;acept;not furnished;Incluso;R$3,500;R$274;R$53;R$3,827
5427.0;1.0;93.0;2.0;2.0;2.0;3;acept;not furnished;R$800;R$3,500;R$200;R$45;R$4,545
5428.0;1.0;85.0;2.0;2.0;1.0;6;acept;furnished;R$1,200;R$5,300;R$67;R$68;R$6,635
5429.0;1.0;80.0;1.0;1.0;1.0;10;acept;not furnished;R$1,300;R$6,500;R$0;R$83;R$7,883
5430.0;0.0;570.0;4.0;6.0;5.0;-;acept;not furnished;R$0;R$12,000;R$817;R$181;R$13,000
5431.0;1.0;150.0;3.0;3.0;3.0;19;acept;furnished;R$1,800;R$2,800;R$740;R$36;R$5,376
5432.0;1.0;70.0;2.0;2.0;0.0;17;acept;not furnished;R$600;R$2,000;R$75;R$26;R$2,701
5433.0;1.0;167.0;3.0;1.0;0.0;-;acept;not furnished;R$0;R$1,500;R$0;R$23;R$1,523
5434.0;1.0;250.0;4.0;4.0;3.0;6;acept;not furnished;R$1,850;R$6,970;R$1,580;R$89;R$10,490
5435.0;1.0;22.0;1.0;1.0;0.0;25;acept;not furnished;R$472;R$2,200;R$55;R$28;R$2,755
5436.0;1.0;400.0;4.0;5.0;3.0;-;not acept;not furnished;R$0;R$15,000;R$0;R$191;R$15,190
5437.0;1.0;272.0;4.0;4.0;4.0;2;acept;not furnished;R$5,600;R$13,000;R$2,250;R$165;R$21,020
5438.0;1.0;30.0;1.0;1.0;1.0;6;not acept;furnished;R$2,400;R$3,500;R$0;R$45;R$5,945
5439.0;1.0;326.0;4.0;4.0;3.0;5;acept;not furnished;R$5,307;R$8,000;R$2,050;R$102;R$15,460
5440.0;1.0;300.0;5.0;3.0;1.0;-;acept;not furnished;R$0;R$10,000;R$0;R$151;R$10,150
5441.0;0.0;80.0;3.0;1.0;1.0;3;acept;not furnished;R$740;R$1,500;R$63;R$20;R$2,323
5442.0;1.0;65.0;2.0;2.0;2.0;19;not acept;not furnished;R$907;R$3,500;R$0;R$45;R$4,452
5443.0;0.0;48.0;1.0;1.0;0.0;9;acept;not furnished;R$350;R$670;R$21;R$9;R$1,050
5444.0;1.0;200.0;3.0;4.0;1.0;8;not acept;furnished;R$2,200;R$6,000;R$375;R$77;R$8,652
5445.0;1.0;80.0;2.0;1.0;2.0;-;acept;not furnished;R$0;R$1,569;R$0;R$24;R$1,593
5446.0;1.0;400.0;3.0;4.0;4.0;-;acept;not furnished;R$0;R$4,172;R$760;R$63;R$4,995
5447.0;1.0;70.0;1.0;1.0;0.0;-;acept;not furnished;Sem info;R$1,400;R$16;R$22;R$1,438
5448.0;1.0;300.0;3.0;3.0;2.0;-;acept;not furnished;R$0;R$6,000;R$197;R$91;R$6,288
5449.0;1.0;95.0;3.0;2.0;0.0;2;acept;not furnished;R$0;R$2,350;R$0;R$36;R$2,386
5450.0;1.0;40.0;1.0;1.0;0.0;-;not acept;not furnished;R$180;R$850;R$41;R$13;R$1,084
5451.0;1.0;380.0;5.0;4.0;2.0;-;acept;not furnished;R$0;R$8,000;R$1,097;R$121;R$9,218
5452.0;1.0;190.0;3.0;3.0;3.0;-;acept;not furnished;R$0;R$2,950;R$267;R$45;R$3,262
5453.0;0.0;55.0;1.0;1.0;1.0;9;acept;furnished;R$660;R$2,600;R$73;R$33;R$3,366
5454.0;0.0;55.0;2.0;1.0;1.0;-;acept;not furnished;R$400;R$790;R$24;R$11;R$1,225
5455.0;1.0;80.0;3.0;2.0;2.0;12;not acept;not furnished;R$996;R$1,850;R$229;R$24;R$3,099
5456.0;1.0;77.0;1.0;1.0;1.0;8;not acept;not furnished;R$0;R$5,700;R$0;R$73;R$5,773
5457.0;1.0;80.0;2.0;1.0;0.0;1;acept;not furnished;R$0;R$1,800;R$209;R$23;R$2,032
5458.0;1.0;70.0;2.0;1.0;1.0;9;acept;not furnished;R$767;R$2,707;Incluso;R$11;R$3,485
5459.0;1.0;60.0;2.0;2.0;2.0;6;acept;not furnished;R$1,050;R$2,417;R$344;R$31;R$3,842
5460.0;1.0;420.0;5.0;4.0;4.0;7;acept;not furnished;R$8,000;R$12,000;R$200;R$153;R$20,350
5461.0;1.0;78.0;2.0;2.0;2.0;12;acept;not furnished;R$450;R$2,700;R$0;R$35;R$3,185
5462.0;1.0;158.0;3.0;4.0;2.0;4;acept;not furnished;R$1,699;R$5,760;R$459;R$73;R$7,991
5463.0;1.0;180.0;3.0;4.0;3.0;3;acept;not furnished;R$1,600;R$3,500;R$65;R$45;R$5,210
5464.0;1.0;60.0;2.0;1.0;1.0;13;acept;furnished;R$550;R$1,620;R$80;R$21;R$2,271
5465.0;0.0;50.0;2.0;1.0;1.0;1;acept;not furnished;R$0;R$800;R$200;R$11;R$1,011
5466.0;1.0;318.0;4.0;6.0;4.0;13;acept;furnished;R$3,450;R$10,160;R$0;R$129;R$13,740
5467.0;1.0;97.0;2.0;2.0;0.0;27;not acept;furnished;R$1,100;R$10,200;R$0;R$130;R$11,430
5468.0;1.0;110.0;2.0;2.0;0.0;-;not acept;not furnished;R$0;R$1,100;R$18;R$17;R$1,135
5469.0;1.0;330.0;1.0;3.0;8.0;-;acept;not furnished;R$0;R$3,147;R$0;R$48;R$3,195
5470.0;0.0;68.0;2.0;1.0;2.0;1;acept;not furnished;R$520;R$1,200;R$74;R$16;R$1,810
5471.0;1.0;80.0;2.0;2.0;2.0;-;acept;not furnished;R$50;R$2,200;R$173;R$34;R$2,457
5472.0;1.0;70.0;2.0;1.0;0.0;-;not acept;furnished;R$0;R$1,362;R$84;R$21;R$1,467
5473.0;1.0;200.0;3.0;4.0;5.0;-;acept;not furnished;;R$5,000;R$350;R$76;R$5,426
5474.0;1.0;135.0;3.0;4.0;3.0;12;not acept;not furnished;R$950;R$3,800;R$504;R$49;R$5,303
5475.0;1.0;36.0;1.0;1.0;0.0;9;acept;not furnished;R$385;R$2,150;R$40;R$28;R$2,603
5476.0;1.0;63.0;2.0;3.0;1.0;-;acept;not furnished;R$100;R$1,990;R$110;R$30;R$2,230
5477.0;1.0;212.0;4.0;3.0;4.0;1;acept;not furnished;R$3,300;R$15,000;R$1,272;R$191;R$19,760
5478.0;0.0;440.0;4.0;4.0;4.0;-;acept;not furnished;R$2,200;R$9,810;R$737;R$148;R$12,900
5479.0;1.0;45.0;2.0;1.0;0.0;-;not acept;not furnished;R$0;R$1,300;R$109;R$20;R$1,429
5480.0;1.0;444.0;4.0;4.0;5.0;-;acept;furnished;R$0;R$10,000;R$584;R$151;R$10,740
5481.0;1.0;84.0;1.0;1.0;1.0;1;not acept;not furnished;R$929;R$2,500;R$246;R$32;R$3,707
5482.0;1.0;495.0;5.0;5.0;4.0;11;not acept;not furnished;R$3,100;R$15,000;R$2,180;R$191;R$20,470
5483.0;1.0;36.0;1.0;1.0;1.0;11;not acept;furnished;R$450;R$3,800;R$55;R$49;R$4,354
5484.0;0.0;414.0;4.0;4.0;5.0;-;acept;not furnished;R$0;R$3,900;R$506;R$59;R$4,465
5485.0;1.0;90.0;3.0;2.0;2.0;11;not acept;not furnished;R$522;R$3,000;R$101;R$39;R$3,662
5486.0;0.0;50.0;1.0;1.0;0.0;4;acept;not furnished;R$418;R$520;R$23;R$7;R$968
5487.0;1.0;26.0;1.0;1.0;0.0;2;acept;furnished;R$470;R$2,200;R$150;R$28;R$2,848
5488.0;1.0;132.0;3.0;2.0;2.0;14;acept;furnished;R$1,650;R$5,525;Incluso;R$19;R$7,194
5489.0;1.0;49.0;1.0;1.0;1.0;4;not acept;not furnished;R$486;R$3,200;R$0;R$13;R$3,699
5490.0;1.0;84.0;2.0;3.0;2.0;32;not acept;furnished;R$850;R$8,500;R$450;R$108;R$9,908
5491.0;1.0;97.0;3.0;1.0;1.0;2;acept;furnished;R$915;R$6,000;R$50;R$77;R$7,042
5492.0;1.0;227.0;4.0;3.0;3.0;10;acept;furnished;R$4,000;R$10,000;R$1,700;R$127;R$15,830
5493.0;1.0;200.0;3.0;3.0;2.0;-;acept;not furnished;R$0;R$3,500;R$292;R$53;R$3,845
5494.0;0.0;12732.0;3.0;2.0;0.0;3;acept;not furnished;R$700;R$1,600;R$96;R$21;R$2,417
5495.0;0.0;254.0;3.0;4.0;2.0;-;acept;not furnished;Incluso;R$3,000;R$251;R$46;R$3,297
5496.0;1.0;88.0;2.0;3.0;2.0;11;acept;not furnished;R$980;R$6,835;R$0;R$44;R$7,859
5497.0;1.0;135.0;2.0;1.0;0.0;2;not acept;not furnished;R$0;R$2,000;R$5;R$26;R$2,031
5498.0;1.0;120.0;2.0;1.0;1.0;-;acept;not furnished;R$0;R$1,600;R$167;R$25;R$1,792
5499.0;1.0;246.0;3.0;4.0;4.0;5;acept;not furnished;R$1,970;R$1,800;R$1,400;R$23;R$5,193
5500.0;0.0;87.0;3.0;2.0;1.0;9;acept;not furnished;R$743;R$1,800;R$109;R$23;R$2,675
5501.0;1.0;372.0;5.0;4.0;6.0;-;acept;not furnished;R$0;R$9,200;R$1,041;R$139;R$10,380
5502.0;1.0;85.0;3.0;2.0;3.0;3;acept;furnished;R$1,100;R$1,999;R$153;R$26;R$3,278
5503.0;1.0;58.0;1.0;1.0;1.0;1;acept;furnished;R$475;R$3,500;R$70;R$45;R$4,090
5504.0;1.0;160.0;3.0;5.0;2.0;-;acept;not furnished;R$0;R$12,000;R$334;R$181;R$12,520
5505.0;1.0;80.0;1.0;1.0;1.0;-;not acept;not furnished;R$0;R$1,300;R$84;R$20;R$1,404
5506.0;1.0;54.0;2.0;1.0;0.0;2;not acept;not furnished;R$571;R$1,700;R$135;R$22;R$2,428
5507.0;0.0;128.0;3.0;3.0;2.0;1;acept;not furnished;R$1,236;R$2,650;R$784;R$34;R$4,704
5508.0;1.0;70.0;2.0;1.0;1.0;3;acept;not furnished;R$681;R$2,400;R$4;R$31;R$3,116
5509.0;1.0;80.0;2.0;2.0;1.0;-;not acept;not furnished;R$0;R$1,556;R$0;R$8;R$1,564
5510.0;1.0;69.0;3.0;2.0;2.0;7;acept;not furnished;R$530;R$1,500;R$134;R$20;R$2,184
5511.0;1.0;42.0;1.0;1.0;1.0;4;acept;not furnished;R$500;R$2,200;R$100;R$28;R$2,828
5512.0;1.0;132.0;3.0;2.0;3.0;-;acept;not furnished;R$0;R$2,500;R$59;R$38;R$2,597
5513.0;1.0;270.0;3.0;3.0;1.0;-;acept;furnished;R$0;R$6,500;R$23;R$98;R$6,621
5514.0;1.0;180.0;3.0;3.0;3.0;-;acept;not furnished;R$0;R$5,000;R$235;R$76;R$5,311
5515.0;0.0;38.0;1.0;1.0;0.0;8;acept;not furnished;R$300;R$550;R$70;R$7;R$927
5516.0;1.0;366.0;4.0;5.0;5.0;8;acept;furnished;R$4,000;R$15,000;R$1,834;R$191;R$21,030
5517.0;1.0;65.0;2.0;2.0;1.0;18;acept;furnished;R$826;R$3,509;R$0;R$11;R$4,346
5518.0;1.0;42.0;1.0;1.0;1.0;14;acept;furnished;R$1,202;R$2,650;R$243;R$34;R$4,129
5519.0;1.0;101.0;3.0;4.0;2.0;5;acept;not furnished;R$1,300;R$3,360;R$340;R$43;R$5,043
5520.0;1.0;120.0;3.0;2.0;1.0;7;acept;not furnished;R$1,400;R$4,675;R$200;R$60;R$6,335
5521.0;1.0;280.0;3.0;3.0;7.0;-;acept;not furnished;R$0;R$8,670;R$450;R$131;R$9,251
5522.0;1.0;200.0;4.0;4.0;2.0;8;acept;furnished;R$3,000;R$2,800;R$830;R$36;R$6,666
5523.0;0.0;42.0;1.0;1.0;0.0;1;acept;not furnished;R$0;R$830;R$12;R$11;R$853
5524.0;1.0;180.0;3.0;2.0;1.0;8;acept;furnished;R$2,000;R$12,000;R$334;R$153;R$14,490
5525.0;1.0;26.0;1.0;1.0;0.0;6;acept;not furnished;R$308;R$1,532;R$0;R$20;R$1,860
5526.0;1.0;93.0;2.0;1.0;1.0;1;acept;not furnished;R$390;R$2,150;R$76;R$28;R$2,644
5527.0;1.0;115.0;3.0;1.0;2.0;5;acept;not furnished;R$945;R$4,300;R$300;R$55;R$5,600
5528.0;1.0;263.0;4.0;5.0;4.0;21;acept;not furnished;R$2,900;R$12,500;R$1,588;R$159;R$17,150
5529.0;0.0;42.0;2.0;1.0;1.0;4;acept;not furnished;R$191;R$1,020;R$0;R$13;R$1,224
5530.0;1.0;30.0;1.0;1.0;0.0;1;not acept;not furnished;R$0;R$1,459;R$0;R$10;R$1,469
5531.0;0.0;70.0;2.0;1.0;2.0;5;acept;not furnished;R$771;R$2,100;R$55;R$27;R$2,953
